server ts, sensor ts,system:1478539356172000000, sensor: 791197188017884
1478539362009,1478539359699000000
1478539362030,1478539359720000000
1478539362050,1478539359741000000
1478539362070,1478539359761000000
1478539362091,1478539359782000000
1478539362111,1478539359802000000
1478539362131,1478539359823000000
1478539362152,1478539359843000000
1478539362175,1478539359866000000
1478539362191,1478539359882000000
1478539362213,1478539359903000000
1478539362231,1478539359922000000
1478539362251,1478539359943000000
1478539362271,1478539359962000000
1478539362291,1478539359982000000
1478539362311,1478539360002000000
1478539362331,1478539360022000000
1478539362351,1478539360042000000
1478539362371,1478539360063000000
1478539362391,1478539360083000000
1478539362445,1478539360135000000
1478539362481,1478539360171000000
1478539362515,1478539360206000000
1478539362516,1478539360206000000
1478539362516,1478539360207000000
1478539362516,1478539360207000000
1478539362529,1478539360219000000
1478539362551,1478539360244000000
1478539362573,1478539360263000000
1478539362590,1478539360286000000
1478539362611,1478539360302000000
1478539362631,1478539360322000000
1478539362651,1478539360344000000
1478539362671,1478539360362000000
1478539362691,1478539360382000000
1478539362711,1478539360401000000
1478539362730,1478539360422000000
1478539362751,1478539360442000000
1478539362770,1478539360461000000
1478539362791,1478539360481000000
1478539362811,1478539360501000000
1478539362831,1478539360522000000
1478539362850,1478539360541000000
1478539362870,1478539360561000000
1478539362890,1478539360581000000
1478539362911,1478539360602000000
1478539362930,1478539360621000000
1478539362950,1478539360641000000
1478539362973,1478539360686000000
1478539362996,1478539360686000000
1478539363023,1478539360732000000
1478539363071,1478539360761000000
1478539363077,1478539360767000000
1478539363077,1478539360767000000
1478539363090,1478539360780000000
1478539363110,1478539360803000000
1478539363129,1478539360820000000
1478539363149,1478539360840000000
1478539363169,1478539360860000000
1478539363190,1478539360880000000
1478539363215,1478539360906000000
1478539363230,1478539360927000000
1478539363250,1478539360941000000
1478539363270,1478539360961000000
1478539363290,1478539360981000000
1478539363310,1478539361001000000
1478539363330,1478539361021000000
1478539363350,1478539361041000000
1478539363370,1478539361061000000
1478539363390,1478539361080000000
1478539363410,1478539361101000000
1478539363430,1478539361120000000
1478539363450,1478539361141000000
1478539363472,1478539361162000000
1478539363499,1478539361190000000
1478539363535,1478539361226000000
1478539363537,1478539361227000000
1478539363549,1478539361238000000
1478539363568,1478539361258000000
1478539363588,1478539361278000000
1478539363612,1478539361313000000
1478539363678,1478539361383000000
1478539363693,1478539361384000000
1478539363694,1478539361384000000
1478539363694,1478539361385000000
1478539363708,1478539361398000000
1478539363729,1478539361420000000
1478539363748,1478539361438000000
1478539363768,1478539361457000000
1478539363788,1478539361478000000
1478539363809,1478539361500000000
1478539363829,1478539361520000000
1478539363849,1478539361540000000
1478539363869,1478539361560000000
1478539363890,1478539361580000000
1478539363910,1478539361600000000
1478539363929,1478539361620000000
1478539363949,1478539361640000000
1478539363972,1478539361663000000
1478539364010,1478539361715000000
1478539364026,1478539361716000000
1478539364028,1478539361723000000
1478539364048,1478539361738000000
1478539364067,1478539361757000000
1478539364089,1478539361779000000
1478539364109,1478539361799000000
1478539364129,1478539361819000000
1478539364150,1478539361840000000
1478539364169,1478539361860000000
1478539364189,1478539361880000000
1478539364209,1478539361900000000
1478539364235,1478539361926000000
1478539364302,1478539361992000000
1478539364303,1478539361992000000
1478539364303,1478539361993000000
1478539364308,1478539361998000000
1478539364328,1478539362018000000
1478539364348,1478539362038000000
1478539364367,1478539362057000000
1478539364389,1478539362080000000
1478539364409,1478539362100000000
1478539364429,1478539362120000000
1478539364449,1478539362140000000
1478539364483,1478539362184000000
1478539364496,1478539362186000000
1478539364536,1478539362227000000
1478539364538,1478539362229000000
1478539364549,1478539362240000000
1478539364569,1478539362259000000
1478539364590,1478539362280000000
1478539364609,1478539362300000000
1478539364629,1478539362320000000
1478539364649,1478539362340000000
1478539364669,1478539362359000000
1478539364689,1478539362380000000
1478539364709,1478539362400000000
1478539364729,1478539362420000000
1478539364749,1478539362440000000
1478539364769,1478539362460000000
1478539364789,1478539362480000000
1478539364809,1478539362500000000
1478539364830,1478539362532000000
1478539364897,1478539362587000000
1478539364898,1478539362588000000
1478539364898,1478539362589000000
1478539364907,1478539362597000000
1478539364927,1478539362618000000
1478539364947,1478539362638000000
1478539364967,1478539362657000000
1478539364989,1478539362679000000
1478539365008,1478539362698000000
1478539365028,1478539362719000000
1478539365048,1478539362738000000
1478539365069,1478539362759000000
1478539365089,1478539362779000000
1478539365108,1478539362799000000
1478539365128,1478539362819000000
1478539365148,1478539362839000000
1478539365168,1478539362859000000
1478539365188,1478539362879000000
1478539365209,1478539362899000000
1478539365228,1478539362919000000
1478539365248,1478539362939000000
1478539365268,1478539362959000000
1478539365288,1478539362979000000
1478539365308,1478539362999000000
1478539365328,1478539363020000000
1478539365348,1478539363039000000
1478539365368,1478539363059000000
1478539365388,1478539363079000000
1478539365412,1478539363103000000
1478539365488,1478539363194000000
1478539365505,1478539363195000000
1478539365511,1478539363202000000
1478539365512,1478539363202000000
1478539365513,1478539363205000000
1478539365527,1478539363218000000
1478539365546,1478539363236000000
1478539365566,1478539363256000000
1478539365588,1478539363279000000
1478539365608,1478539363299000000
1478539365628,1478539363319000000
1478539365648,1478539363339000000
1478539365668,1478539363358000000
1478539365688,1478539363380000000
1478539365708,1478539363399000000
1478539365728,1478539363419000000
1478539365748,1478539363439000000
1478539365768,1478539363459000000
1478539365788,1478539363478000000
1478539365808,1478539363498000000
1478539365828,1478539363518000000
1478539365848,1478539363538000000
1478539365868,1478539363559000000
1478539365888,1478539363578000000
1478539365908,1478539363598000000
1478539365928,1478539363619000000
1478539365948,1478539363639000000
1478539365968,1478539363658000000
1478539365988,1478539363678000000
1478539366049,1478539363739000000
1478539366122,1478539363812000000
1478539366122,1478539363812000000
1478539366123,1478539363813000000
1478539366123,1478539363813000000
1478539366123,1478539363813000000
1478539366126,1478539363816000000
1478539366146,1478539363836000000
1478539366167,1478539363858000000
1478539366188,1478539363878000000
1478539366207,1478539363897000000
1478539366226,1478539363915000000
1478539366249,1478539363940000000
1478539366272,1478539363965000000
1478539366287,1478539363978000000
1478539366307,1478539363998000000
1478539366327,1478539364018000000
1478539366347,1478539364038000000
1478539366367,1478539364058000000
1478539366387,1478539364078000000
1478539366407,1478539364098000000
1478539366427,1478539364118000000
1478539366447,1478539364137000000
1478539366467,1478539364158000000
1478539366487,1478539364178000000
1478539366510,1478539364209000000
1478539366526,1478539364221000000
1478539366545,1478539364235000000
1478539366566,1478539364255000000
1478539366587,1478539364278000000
1478539366608,1478539364299000000
1478539366627,1478539364318000000
1478539366662,1478539364353000000
1478539366702,1478539364401000000
1478539366712,1478539364404000000
1478539366713,1478539364404000000
1478539366725,1478539364415000000
1478539366746,1478539364436000000
1478539366765,1478539364455000000
1478539366788,1478539364479000000
1478539366809,1478539364499000000
1478539366827,1478539364518000000
1478539366847,1478539364538000000
1478539366867,1478539364558000000
1478539366887,1478539364578000000
1478539366907,1478539364598000000
1478539366926,1478539364617000000
1478539366947,1478539364638000000
1478539366966,1478539364657000000
1478539366988,1478539364679000000
1478539367043,1478539364740000000
1478539367054,1478539364749000000
1478539367060,1478539364750000000
1478539367065,1478539364755000000
1478539367085,1478539364775000000
1478539367105,1478539364795000000
1478539367127,1478539364818000000
1478539367146,1478539364837000000
1478539367167,1478539364857000000
1478539367186,1478539364877000000
1478539367206,1478539364897000000
1478539367227,1478539364918000000
1478539367252,1478539364943000000
1478539367310,1478539365001000000
1478539367312,1478539365002000000
1478539367313,1478539365003000000
1478539367324,1478539365014000000
1478539367345,1478539365035000000
1478539367365,1478539365055000000
1478539367387,1478539365077000000
1478539367406,1478539365097000000
1478539367427,1478539365117000000
1478539367446,1478539365137000000
1478539367466,1478539365157000000
1478539367489,1478539365179000000
1478539367508,1478539365200000000
1478539367539,1478539365229000000
1478539367545,1478539365234000000
1478539367565,1478539365255000000
1478539367584,1478539365274000000
1478539367604,1478539365295000000
1478539367625,1478539365315000000
1478539367645,1478539365335000000
1478539367665,1478539365355000000
1478539367686,1478539365377000000
1478539367706,1478539365397000000
1478539367726,1478539365417000000
1478539367746,1478539365437000000
1478539367766,1478539365457000000
1478539367786,1478539365477000000
1478539367806,1478539365497000000
1478539367832,1478539365523000000
1478539367892,1478539365582000000
1478539367911,1478539365601000000
1478539367912,1478539365601000000
1478539367912,1478539365602000000
1478539367926,1478539365616000000
1478539367946,1478539365636000000
1478539367965,1478539365654000000
1478539367988,1478539365679000000
1478539368046,1478539365736000000
1478539368047,1478539365737000000
1478539368048,1478539365737000000
1478539368064,1478539365754000000
1478539368084,1478539365774000000
1478539368106,1478539365797000000
1478539368126,1478539365816000000
1478539368145,1478539365837000000
1478539368165,1478539365856000000
1478539368185,1478539365875000000
1478539368206,1478539365896000000
1478539368225,1478539365916000000
1478539368246,1478539365936000000
1478539368266,1478539365956000000
1478539368285,1478539365976000000
1478539368305,1478539365996000000
1478539368326,1478539366016000000
1478539368345,1478539366036000000
1478539368365,1478539366056000000
1478539368385,1478539366076000000
1478539368405,1478539366096000000
1478539368425,1478539366116000000
1478539368449,1478539366219000000
1478539368542,1478539366232000000
1478539368549,1478539366242000000
1478539368560,1478539366254000000
1478539368565,1478539366255000000
1478539368565,1478539366255000000
1478539368566,1478539366255000000
1478539368583,1478539366273000000
1478539368605,1478539366295000000
1478539368625,1478539366316000000
1478539368645,1478539366336000000
1478539368666,1478539366357000000
1478539368685,1478539366376000000
1478539368705,1478539366396000000
1478539368725,1478539366416000000
1478539368745,1478539366436000000
1478539368765,1478539366455000000
1478539368785,1478539366476000000
1478539368804,1478539366495000000
1478539368825,1478539366516000000
1478539368845,1478539366535000000
1478539368865,1478539366555000000
1478539368885,1478539366575000000
1478539368904,1478539366595000000
1478539368925,1478539366616000000
1478539368944,1478539366635000000
1478539368964,1478539366657000000
1478539368984,1478539366675000000
1478539369004,1478539366728000000
1478539369057,1478539366749000000
1478539369069,1478539366760000000
1478539369086,1478539366794000000
1478539369131,1478539366821000000
1478539369160,1478539366850000000
1478539369161,1478539366851000000
1478539369162,1478539366851000000
1478539369163,1478539366853000000
1478539369183,1478539366873000000
1478539369203,1478539366893000000
1478539369223,1478539366914000000
1478539369243,1478539366933000000
1478539369264,1478539366955000000
1478539369284,1478539366975000000
1478539369304,1478539366994000000
1478539369324,1478539367015000000
